latitude degree WGS84,longitude degree WGS84,altitude in meters AMSL,thermal probability in a circle with 250m radius around the hotspot
46.2751,8.75768,1985,86
52.26123,-3.24046,302,86
46.85892,13.39868,1160,86
50.11937,9.91666,181,86
44.50729,7.34509,1529,86
44.438,6.3687,1245,86
46.85712,8.40009,1779,86
47.32842,12.54149,2200,86
46.24902,13.85264,1512,86
45.80733,11.40787,1142,86
46.9084,9.01255,1650,86
45.6733,10.12969,925,86
45.461,5.94518,1303,86
47.77,13.34162,957,86
50.73511,15.6355,1259,86
46.276,7.5746,1697,86
46.32728,7.38313,2814,86
53.16048,16.69938,79,86
46.97137,13.08548,2165,86
43.73072,7.06232,734,86
42.68772,24.78944,1701,86
43.35369,6.12017,422,86
46.2832,13.36698,1525,86
46.75277,6.34334,1220,86
46.81034,8.2492,2059,86
46.06191,7.12572,1805,86
49.79307,7.5074,189,86
54.54284,23.1486,88,86
45.29459,6.02887,1524,86
46.81934,9.13682,2267,86
45.85501,6.45493,2336,86
46.0781,12.53642,761,86
46.37586,7.66971,2822,86
47.52268,11.35461,1697,86
52.85329,-3.19988,381,86
47.20791,13.1324,1752,86
50.78274,15.87008,738,86
45.94947,11.90748,1048,86
45.65261,24.75266,1524,86
46.88501,8.65243,883,86
45.76056,9.65925,806,86
44.96981,5.20718,1005,86
44.60537,4.12175,1171,86
55.58929,-3.66779,585,86
49.69419,19.02242,938,86
45.49069,22.82398,517,86
51.80735,-3.05152,424,86
47.359,11.60949,2053,86
48.1666,3.35332,79,86
45.36385,6.16074,2176,86
45.56715,6.59695,1939,86
44.62607,6.48283,2021,86
45.64001,24.81099,1786,86
51.26628,-2.14488,116,86
47.50919,10.96025,1872,86
45.69129,6.32813,1657,86
51.19168,17.30169,133,86
43.81171,7.69633,542,86
45.82533,9.93822,1132,86
45.84062,6.79476,2915,86
46.11588,6.15567,1002,86
47.82036,8.03744,1232,86
42.127,1.75433,1622,86
46.6898,11.91382,1675,86
48.76736,18.77008,474,86
45.12637,5.86529,1302,86
45.90179,6.1785,1252,86
46.52069,9.89891,2342,86
46.4928,6.91142,1265,86
41.57977,1.82407,685,86
47.09999,13.08928,2368,86
47.74032,12.69366,1198,86
46.10059,7.19546,1856,86
48.0371,6.70346,724,86
50.46994,6.94312,311,86
45.34856,7.53656,1460,86
52.64132,-6.80744,431,86
47.05862,8.65116,1290,86
45.82353,6.36617,1743,86
45.35575,5.89699,1621,86
39.39028,-7.46809,485,86
46.83463,8.04504,1840,86
46.33628,7.5391,1674,86
48.47148,8.26188,867,86
46.70959,11.12383,1990,86
47.10089,13.10577,1953,86
45.39534,6.31164,1423,86
45.62742,24.68546,1928,86
41.49787,21.33278,1176,86
45.12817,5.89826,2011,86
46.40374,8.55479,2115,86
42.74982,0.39119,2321,86
44.65576,4.93456,358,86
47.18003,11.88085,1060,86
45.882,6.48917,1947,86
45.94407,9.3359,1251,86
47.22949,9.76577,1726,86
47.11797,11.36983,2307,86
46.94258,8.48378,1427,86
47.00285,10.34019,2843,86
46.26071,13.5331,1074,86
45.59414,6.11383,1528,86
47.75561,12.78242,1141,86
46.7015,7.40595,1773,86
46.45322,8.09577,2988,86
49.41284,8.71964,221,86
45.2622,5.80316,1111,86
40.02685,22.30663,1407,86
43.59035,3.35966,144,86
46.85442,11.97849,1822,86
46.04572,11.0059,981,86
45.78035,8.07421,1356,86
53.17755,16.71967,83,86
42.97303,0.9618,1139,86
46.83104,7.88781,1156,86
45.07959,5.79555,571,86
46.15366,7.82314,2583,86
39.79005,22.60969,821,86
47.24388,6.08086,477,86
47.25917,7.52642,1281,86
42.0964,9.11273,1341,86
42.98203,-0.03868,1040,86
46.17345,12.63913,952,86
45.65891,10.51517,786,86
55.7878,25.36386,95,86
46.38665,7.85737,3466,86
45.8793,5.39739,526,86
47.74931,13.20087,1391,86
45.8811,6.25204,1150,86
46.37316,7.35396,2640,86
47.44353,13.67131,2138,86
43.35639,22.08852,930,86
46.94258,12.52374,2518,86
45.84512,10.20577,1265,86
45.58694,6.16074,934,86
49.48296,9.88877,323,86
47.75021,12.40454,1518,86
43.71183,7.00906,523,86
50.93823,11.6488,371,86
46.17616,13.76134,541,86
50.5805,7.40976,239,86
47.36169,11.57525,2169,86
50.06543,10.09546,298,86
47.23309,14.1557,2025,86
51.27078,8.43306,619,86
50.51218,9.91032,670,86
44.4281,9.2408,734,86
46.15277,8.39629,1783,86
45.79474,11.53087,1083,86
45.63282,6.79603,1334,86
46.92369,12.65435,2260,86
48.60548,13.89322,692,86
46.84813,9.89257,1748,86
46.59895,8.43306,2866,86
46.65652,7.94233,1763,86
45.91708,6.49297,1781,86
51.63388,-3.53465,377,86
47.51099,11.18343,1672,86
45.40883,5.9008,1441,86
38.09799,12.70127,184,86
47.92288,8.00193,1052,85
46.70689,7.52261,1576,85
40.45543,-5.26171,1855,85
46.70869,14.61219,887,85
47.14316,9.30293,1357,85
42.81103,0.37597,1706,85
45.81363,13.98198,348,85
42.03969,12.80524,651,85
47.06132,9.2687,1722,85
47.04333,9.71885,2539,85
47.43634,11.75658,1564,85
44.76374,5.75244,1324,85
47.4912,10.46826,1826,85
46.03133,7.1739,1981,85
44.40741,9.29533,753,85
45.48619,5.78667,1087,85
47.03883,9.87355,2182,85
38.57625,14.81635,331,85
46.39925,9.01002,1731,85
45.95666,12.08246,844,85
47.30684,7.72423,961,85
42.67602,24.74379,953,85
47.7565,12.36397,1535,85
54.27966,-2.21969,314,85
46.48291,7.60123,1788,85
47.32482,10.13223,1834,85
45.4628,7.69126,1259,85
49.13329,20.93208,616,85
46.76807,10.05868,2771,85
46.52698,7.62279,1823,85
46.24182,11.48015,1913,85
47.03793,8.73105,1592,85
46.96057,13.22243,2020,85
48.92115,-0.47488,44,85
47.6279,10.84994,1256,85
47.27356,10.09799,1936,85
45.38904,5.76385,971,85
47.61711,12.24858,1093,85
48.90766,17.79115,674,85
46.079,11.91001,893,85
47.23399,12.75199,1974,85
46.96687,11.87704,2237,85
46.03312,7.07627,2339,85
47.32033,12.70761,1792,85
46.48201,8.85405,1989,85
45.96836,8.80206,929,85
42.77052,0.58013,1684,85
46.43613,0.3392,126,85
46.94168,8.46984,1369,85
45.31438,7.49852,1254,85
47.69715,12.87245,1456,85
47.82036,13.755,1060,85
46.06101,9.16599,1380,85
50.84745,11.347,397,85
46.51799,11.85422,2274,85
49.89105,1.67444,106,85
43.65514,11.58413,956,85
45.74527,6.52847,1648,85
47.14765,10.65846,2459,85
47.05232,10.54053,2720,85
48.8591,19.2887,1201,85
47.6216,10.83599,1260,85
41.37907,14.53484,1536,85
46.92908,11.32418,2584,85
48.46429,17.42469,385,85
47.66208,18.44419,303,85
42.80563,-2.42004,963,85
46.83463,7.95501,1888,85
47.17823,13.04617,2059,85
47.63869,13.81587,1640,85
45.64362,10.1652,882,85
47.30864,11.22654,1957,85
47.29784,7.5746,880,85
48.81503,25.23959,175,85
46.8904,13.37713,2329,85
45.50598,5.80062,1181,85
49.16835,11.95566,427,85
39.47852,21.58765,880,85
46.85712,6.62992,1136,85
45.54107,7.89795,1174,85
46.96507,6.70854,1013,85
46.53418,6.99258,1673,85
46.67991,13.78417,1355,85
41.36736,21.27191,974,85
47.46512,10.45304,1749,85
39.40379,22.9977,875,85
47.54966,10.57224,1404,85
47.12427,7.05344,1387,85
46.61784,9.29913,2902,85
46.37766,8.46476,2755,85
44.9986,5.57618,1817,85
42.65982,24.83001,1151,85
47.11078,9.93568,1797,85
47.75381,13.45828,1315,85
38.43394,21.39744,394,85
43.97368,6.40294,938,85
47.78708,7.70394,984,85
46.76267,13.16663,1307,85
47.82845,19.15302,509,85
48.40493,21.63203,396,85
41.98569,20.90798,1441,85
45.57885,7.97403,823,85
48.94452,15.50869,485,85
47.15934,10.53166,1963,85
45.73627,8.22764,1062,85
45.43222,7.7851,449,85
46.73838,8.90858,1884,85
45.77405,6.37251,993,85
47.59193,12.32466,1762,85
50.59668,15.24748,466,85
43.93229,7.60504,1249,85
44.85283,6.4321,2812,85
46.99745,12.59855,2248,85
46.61874,8.44067,3029,85
46.94528,12.00004,2467,85
47.33651,9.98514,1543,85
46.92549,12.25238,2338,85
46.46222,8.15283,2774,85
47.23129,7.38186,1282,85
45.06699,5.58886,1571,85
42.32771,13.69033,1381,85
45.60044,10.26664,768,85
47.25917,10.39725,1347,85
45.63192,24.53963,1533,85
45.86491,9.04679,951,85
44.81323,5.80696,1752,85
54.12875,-2.05485,326,85
45.60583,24.43692,1643,85
44.60537,4.14203,1240,85
40.77416,8.16931,92,85
46.24092,7.73311,2734,85
46.92189,9.03791,1985,85
49.81105,11.42562,520,85
47.45792,11.73249,1915,85
47.7574,12.23716,981,85
47.4939,12.13826,1113,85
46.82474,8.19721,1148,85
49.62768,7.9436,388,85
43.09274,25.70876,367,85
49.64386,6.58934,137,85
50.16521,10.07263,302,85
47.43184,12.95107,1748,85
52.52814,-2.89556,230,85
47.29155,7.53403,1172,85
46.00074,9.44876,1651,85
46.83823,14.88228,973,85
44.9734,7.30198,1414,85
46.77706,12.49204,1976,85
47.31133,12.53515,1753,85
47.58743,13.00813,945,85
50.68837,-4.04947,401,85
46.40824,7.2969,1779,85
46.87061,9.93315,1925,85
47.24928,12.85089,1861,85
45.90179,11.97215,513,85
46.15546,7.28422,2217,85
45.18304,5.64592,1056,85
41.25486,14.48666,311,85
47.55595,10.31609,1520,85
46.14017,8.17185,2137,85
45.50778,2.82201,1574,85
46.2859,13.28076,822,85
46.2841,6.48409,1235,85
49.41284,20.90164,977,85
45.8856,9.38789,1411,85
46.61964,8.45462,3084,85
46.67991,7.51501,1931,85
46.9084,8.47998,2267,85
48.81143,19.26461,918,85
49.57464,17.63645,519,85
41.36287,14.48539,1406,85
45.09218,1.21668,82,85
41.33136,14.43467,797,85
48.5839,9.5819,528,85
47.79338,14.23812,1710,85
47.01005,9.9192,2200,85
54.27606,-2.34777,427,85
46.03762,7.24238,1955,85
46.35427,7.55685,2294,85
46.18605,8.45462,1882,85
41.61758,12.92444,244,85
47.51009,9.76957,793,85
46.94078,13.23511,1692,85
43.36179,22.07331,658,85
50.16881,16.87817,1111,85
42.73993,0.4622,2824,85
47.53797,11.04902,1733,85
44.58467,6.23302,1464,85
47.23129,9.78605,1591,85
47.83205,19.13273,405,85
44.4317,9.3042,1167,85
46.39565,8.04758,2330,85
46.23642,8.74373,782,85
48.98497,20.85726,794,85
47.41566,11.71093,1811,85
54.60033,24.0806,94,85
47.00015,8.81094,1955,85
42.64812,24.88834,1203,85
45.78844,11.46747,1051,85
46.32278,14.4613,1330,85
46.86882,9.95724,2062,85
46.4784,11.8111,2380,85
47.24118,9.84565,1819,85
45.8766,8.4356,1197,85
49.25284,10.40105,432,85
51.98171,15.46938,73,85
45.80374,9.91159,800,85
42.1504,1.50706,1967,85
54.29762,-2.79538,76,85
46.46401,13.52042,1840,85
40.3951,-7.48584,1057,85
46.12128,12.56812,1163,85
39.54334,21.56483,880,85
47.45343,13.77402,1810,85
47.30414,12.72916,1376,85
47.23129,12.6125,2248,85
46.76627,13.3784,1364,85
47.31223,12.61884,1776,85
42.67242,24.75773,1018,85
46.19145,8.89209,1046,85
46.62324,9.1178,2811,85
44.9977,5.22494,1185,85
44.28323,7.76227,1045,85
51.36066,-1.50325,166,85
43.80361,10.37315,6,85
44.23193,6.4917,1859,85
45.56086,6.76306,1508,85
47.37339,7.80031,846,85
40.42842,15.09278,838,85
49.10812,1.01506,141,85
47.67017,14.39916,1513,85
46.37586,7.29944,2281,85
47.04873,9.70617,2703,85
47.16384,10.55322,1992,85
46.78696,8.08816,2137,85
42.1693,13.91731,954,85
50.73061,14.99514,813,85
45.2676,5.72961,1098,85
47.07031,12.09007,2901,85
47.26546,12.18391,2191,85
46.15366,7.33241,2046,85
47.67287,12.03047,1096,85
42.84523,11.47381,952,85
49.1198,18.48984,563,84
47.4939,12.22956,1311,84
46.71589,8.84137,1901,84
46.38036,5.89319,753,84
46.93089,10.08151,2463,84
47.55505,12.3348,1950,84
46.19505,8.94915,1396,84
46.80675,12.60236,2199,84
46.72309,11.1606,1850,84
44.49289,6.214,1578,84
42.87223,-5.3771,1498,84
46.17256,6.83787,1710,84
46.92549,8.95676,2461,84
49.4515,9.60219,352,84
46.22833,7.18024,1935,84
55.49138,23.90308,69,84
44.91941,5.159,999,84
42.52121,0.52687,1647,84
39.38308,20.4312,530,84
42.96943,0.92503,1174,84
41.84169,13.1324,1198,84
46.67451,8.69681,2663,84
44.87262,7.21195,1395,84
45.84242,11.80984,705,84
47.64769,11.49663,1398,84
45.88919,6.75418,1874,84
47.23579,9.74421,1777,84
43.2997,-2.3465,12,84
54.42337,-1.17483,334,84
44.63866,7.2335,1768,84
47.44983,13.26681,1308,84
45.60044,10.24762,530,84
44.09516,7.18278,1925,84
38.19526,23.30457,823,84
46.8913,12.70887,2124,84
47.6333,10.86388,1313,84
45.97375,12.09261,1226,84
44.82943,7.15996,1635,84
53.18832,-6.3091,504,84
47.75291,12.83694,1575,84
46.0898,8.22891,1861,84
46.54317,11.58666,1471,84
46.72939,11.81491,1951,84
46.83373,11.23669,1856,84
46.76447,12.37284,2163,84
46.88141,12.73043,2242,84
46.92999,11.82632,2434,84
46.77706,8.007,1958,84
47.15575,10.64198,1900,84
48.64236,23.22849,1546,84
49.36071,9.10639,229,84
50.65061,26.66866,218,84
45.022,5.46333,1115,84
47.02264,9.81268,2662,84
42.92443,1.56539,1190,84
46.09879,11.44464,1615,84
49.43531,14.61726,478,84
46.15906,7.6342,2290,84
41.55457,13.00433,563,84
47.24208,7.49725,942,84
47.01095,8.5941,1073,84
46.72219,8.86293,1828,84
54.26259,-2.26915,329,84
47.54876,10.58745,1321,84
42.76332,0.38485,2231,84
46.45502,7.39708,2044,84
46.0772,11.79082,1394,84
45.84332,7.26647,2665,84
45.50148,7.92838,650,84
46.02233,7.12445,1268,84
47.04693,8.45335,1303,84
46.86882,6.69205,1236,84
52.04732,22.58559,154,84
46.62683,7.77876,1594,84
47.24478,13.03983,2189,84
46.23193,12.77481,853,84
44.24993,6.06184,1322,84
52.51646,-2.89429,230,84
47.16924,7.27915,851,84
55.6333,25.78865,161,84
48.46339,8.26061,850,84
42.0775,9.08356,1364,84
46.38575,7.90683,3100,84
46.75997,11.26331,2080,84
54.2051,-2.42131,499,84
50.90588,20.75455,424,84
46.14017,8.26568,1302,84
38.67533,27.68563,347,84
46.42893,24.7869,446,84
46.06551,10.95899,806,84
49.447,22.58179,683,84
47.03793,8.51675,1118,84
44.04297,5.40119,916,84
42.1027,2.29324,1158,84
40.93893,20.80147,1281,84
51.07664,23.43391,211,84
48.4535,8.14268,750,84
46.81754,12.72916,1476,84
46.37046,7.5708,2939,84
45.63462,10.22226,942,84
46.01963,9.40691,1488,84
43.80811,6.79857,1341,84
46.17435,7.36284,2097,84
46.98396,10.06249,2168,84
45.86311,9.07722,1023,84
45.52308,7.78002,1803,84
41.92809,-7.70775,987,84
49.19531,13.09943,1010,84
45.30988,5.83359,1643,84
41.82098,13.61425,1555,84
46.20224,12.38933,1418,84
47.65218,11.4662,1757,84
38.05746,23.39333,554,84
47.60362,12.56432,1503,84
44.02227,6.31291,1188,84
44.33632,11.11369,566,84
46.01783,7.18912,2076,84
46.23463,13.23764,520,84
43.91069,7.46555,1139,84
47.45882,25.57308,1492,84
46.60345,7.63927,1300,84
47.02804,12.56432,2317,84
45.14166,5.6548,962,84
44.69445,6.2774,1669,84
46.2895,13.30865,1500,84
46.23732,13.81206,1862,84
45.91798,12.02921,883,84
47.29604,15.47192,987,84
50.85015,-2.50373,185,84
44.53518,6.52721,1328,84
42.07209,0.65367,1025,84
47.02714,8.79952,1506,84
47.42645,13.18819,1287,84
49.41554,20.50475,628,84
46.87781,11.52453,1969,84
46.53058,8.25554,2820,84
47.55685,15.0839,1738,84
46.23283,8.75895,1127,84
45.60133,10.83091,380,84
45.48889,5.85388,1299,84
38.49159,-0.66382,878,84
44.10146,6.48409,1566,84
44.74305,7.21955,1772,84
48.86989,13.10577,841,84
46.2958,13.16029,1229,84
47.4939,12.85977,1974,84
42.0649,1.74672,1180,84
45.79114,6.40674,1934,84
45.42232,5.79301,796,84
47.05862,8.66765,1476,84
45.62562,24.70955,2079,84
47.04243,9.81015,2235,84
44.32732,7.4757,730,84
47.19082,9.07976,1100,84
45.82623,10.92982,1272,84
48.93823,17.82539,696,84
45.75966,9.95217,1108,84
46.09699,11.58159,1649,84
46.82654,14.8975,1024,84
46.78516,10.12969,2251,84
46.52788,8.71583,2032,84
50.62994,21.99088,143,84
55.72223,25.82035,107,84
47.39767,15.0801,926,84
42.83533,2.60264,529,84
40.10878,22.48415,490,84
47.45703,12.8864,1932,84
42.98023,-0.57505,1092,84
46.32008,8.05138,2044,84
46.78156,13.41136,1725,84
46.84993,11.75531,1864,84
47.72413,12.64167,1216,84
47.0847,8.5586,1344,84
41.87498,0.55603,518,84
47.32122,14.8024,1789,84
44.69625,6.19879,2162,84
40.94703,20.80654,1440,84
54.25181,-2.26534,449,84
46.07091,8.18833,1921,84
46.56926,8.35191,2449,84
47.48221,10.35794,1581,84
46.13208,7.2614,2120,84
44.30842,7.55051,957,84
45.99804,6.28882,1466,84
46.84903,11.85675,2001,84
47.71603,14.0644,2351,84
42.08829,1.81265,960,84
45.61393,24.49398,1593,84
45.28469,5.87036,385,84
49.79397,19.24686,710,84
41.01995,21.97694,800,84
47.32662,7.61518,1059,84
47.45073,13.74613,1969,84
47.55056,10.29707,1015,84
47.57664,15.22212,1679,84
47.01455,9.10766,1611,84
46.79865,10.19183,2471,84
47.48491,10.44924,1958,84
43.05404,24.07173,651,84
48.82132,8.40009,567,84
46.80585,10.2565,2070,84
47.44803,13.64341,2381,84
48.77006,18.01686,634,84
46.33987,14.39282,1296,84
46.65292,7.31466,1943,84
46.58635,11.21386,641,84
39.80626,20.7368,1047,84
47.33561,7.79017,940,84
40.47974,23.27287,744,84
47.56675,12.43625,1196,84
46.99566,10.53673,2360,84
46.20854,7.61264,2156,84
53.29072,14.65531,32,84
48.8591,13.0766,511,84
47.87971,14.17092,1008,84
47.02984,9.11653,1886,84
40.68773,15.31976,884,84
46.8976,11.98483,2332,84
46.9075,12.1763,3048,84
51.12877,8.16551,534,84
45.80643,6.27994,1752,84
54.58146,-3.37234,333,84
46.53688,11.85929,2056,84
46.40194,7.884,3318,84
46.4883,11.76926,1969,84
47.18812,9.62375,1366,84
47.04693,9.97246,2102,84
46.94528,12.48697,2597,84
47.7691,7.90556,896,84
40.8633,17.29282,310,84
46.21843,8.92379,1983,84
48.69452,10.3516,510,84
47.24928,12.5212,1935,84
47.45703,13.55465,2204,84
47.74032,13.55846,1490,84
41.22336,14.17852,561,84
45.82623,9.11526,986,84
47.20431,18.06885,208,83
45.93237,6.51706,1958,83
53.35988,11.60695,34,83
46.55667,7.5708,2218,83
46.76537,9.47665,1816,83
47.41386,15.23226,801,83
46.81124,12.02413,1967,83
47.61621,13.35557,1570,83
47.0784,11.29882,2422,83
46.11948,7.68746,3485,83
46.40284,11.69825,2106,83
47.27986,12.29423,1990,83
40.26184,-4.91427,1371,83
45.76595,6.31925,798,83
45.61483,10.76117,803,83
41.96229,2.59503,781,83
46.6979,8.78558,2208,83
45.29459,5.87797,797,83
46.78696,11.3115,2524,83
38.49879,22.60334,1587,83
46.04572,14.00734,851,83
46.36686,6.07832,1251,83
47.33202,13.40756,1579,83
43.79281,10.43022,197,83
46.40644,13.32767,1028,83
46.24722,10.80936,2151,83
47.03793,9.7962,2337,83
46.77706,8.97832,2630,83
50.58679,16.65119,476,83
46.84723,11.81871,2051,83
46.83463,12.05203,2408,83
46.5,10.29961,1933,83
46.32908,7.48204,2143,83
47.21151,10.61281,2484,83
42.79573,0.62704,1308,83
42.44021,13.53817,1812,83
45.93507,8.376,1730,83
43.80451,6.94566,1255,83
46.33088,14.42833,1306,83
46.79145,12.55037,2027,83
47.73852,14.20515,1387,83
47.58204,11.08579,1376,83
47.57214,10.76498,951,83
46.2877,8.31767,2300,83
53.12904,-4.10146,451,83
50.40971,13.80319,361,83
46.76447,12.40454,1989,83
49.39037,9.08103,132,83
41.12436,24.76407,943,83
46.18155,12.24984,922,83
46.92009,11.48902,2190,83
46.20584,12.37158,1708,83
46.0808,11.41548,1666,83
45.69309,14.03016,758,83
46.2949,13.20721,1413,83
46.20044,8.82362,1276,83
47.37249,10.32243,1622,83
47.67377,11.92396,1674,83
51.32381,8.42672,454,83
53.71378,-2.04597,306,83
47.33561,12.98404,1732,83
52.46795,6.68317,18,83
49.15666,20.19028,1847,83
38.75819,20.59605,152,83
46.30389,6.87972,1047,83
47.52897,11.15173,1859,83
45.95846,7.08768,2739,83
45.76775,7.08007,1840,83
45.71468,11.15934,1488,83
47.15934,11.69318,2282,83
46.92009,8.93394,2502,83
44.14195,7.54797,1965,83
46.76627,14.92033,925,83
46.79775,10.07136,3307,83
46.65112,7.9081,1935,83
45.89369,8.44067,1075,83
43.14312,-5.65099,999,83
51.02451,8.61185,338,83
49.76431,19.2253,494,83
50.25959,6.77828,487,83
49.79757,12.20673,527,83
47.03793,12.0571,2116,83
43.56605,-8.24286,88,83
44.84563,6.46507,1567,83
47.14495,11.85675,1417,83
46.34257,8.38741,2178,83
41.59058,12.93966,63,83
45.77135,11.56384,628,83
45.42592,5.93123,1801,83
47.02804,8.72471,1530,83
46.55397,7.78129,2411,83
45.39983,5.95279,937,83
44.57927,6.41942,1695,83
45.12547,5.37837,596,83
42.33581,22.84934,1313,83
47.54966,13.48491,1424,83
47.26637,12.1446,2169,83
47.63689,11.77814,1589,83
52.01766,22.24449,168,83
40.25104,-6.90635,857,83
46.95697,8.67399,1875,83
45.94227,6.77828,1355,83
47.50289,11.33306,1815,83
46.6907,8.75261,2084,83
46.77076,11.76926,1831,83
46.87781,7.93219,1121,83
42.66342,24.7907,1046,83
47.52088,10.39091,1398,83
47.31943,11.42562,2343,83
46.86972,12.84328,1861,83
47.34011,10.00035,1530,83
47.16834,9.4234,1012,83
50.58499,1.62499,53,83
44.33812,5.15266,820,83
46.92639,9.82029,1887,83
47.56944,12.74057,1551,83
46.10059,11.4662,1636,83
47.24478,9.05947,1173,83
40.18892,30.30031,891,83
47.20791,10.91207,1295,83
45.63282,24.77549,1972,83
41.56087,1.89508,276,83
45.81003,6.8607,3690,83
45.63192,24.7273,1877,83
46.36596,8.60551,2105,83
47.80058,13.7195,1380,83
45.55186,7.9081,1299,83
47.03883,10.51644,2770,83
42.1279,1.77969,1773,83
39.21561,-6.10495,658,83
46.24002,9.05186,1096,83
46.02413,7.23604,2425,83
47.30864,12.50852,1766,83
47.47861,10.49742,1712,83
45.68859,6.18991,1848,83
46.0862,10.96659,1578,83
47.15575,8.51929,511,83
47.44084,11.80603,1878,83
42.33401,13.82221,1407,83
54.42068,-3.11112,446,83
44.86182,5.24015,1210,83
44.27243,7.63293,1448,83
47.94537,8.63088,830,83
46.80854,9.0582,2379,83
44.64676,6.28121,2565,83
47.18902,13.03476,2372,83
44.36511,7.46428,731,83
45.91258,6.57032,1785,83
46.52069,7.68999,1506,83
47.82036,13.67258,1416,83
47.30594,12.38045,1830,83
49.05958,21.29854,467,83
46.76627,13.45575,1911,83
48.76466,16.10086,225,83
38.99321,-9.09751,259,83
47.68276,15.60126,1633,83
46.52608,7.12952,1848,83
46.03402,11.84534,986,83
45.09129,5.8133,907,83
46.93089,9.83931,2400,83
47.66388,11.99751,1512,83
48.97059,20.85599,707,83
46.63223,8.5269,2907,83
46.77076,12.45019,2037,83
51.85858,-3.35332,462,83
46.76357,13.14761,1327,83
51.41728,22.77199,180,83
46.03312,8.52816,1838,83
46.92999,6.75545,1379,83
45.75336,6.37885,1006,83
40.93893,33.23454,1160,83
50.62904,17.78608,185,83
45.676,6.27487,1806,83
46.22383,9.8875,2150,83
47.45972,13.32894,1694,83
46.61784,15.10673,754,83
47.29604,7.67224,841,83
45.99174,6.66542,1648,83
43.82071,10.37569,116,83
46.99475,8.77923,1788,83
46.81215,8.47744,2485,83
45.34766,5.69918,1304,83
44.12845,10.95899,1071,83
47.7637,13.42658,1342,83
49.98813,4.72026,331,83
49.39576,8.71583,445,83
46.96957,12.59348,2357,83
46.17706,7.46428,2147,83
51.9907,9.61107,306,83
46.83643,9.22558,1955,83
47.3509,9.99655,1635,83
45.79564,8.07801,1795,83
52.61617,-6.7694,632,83
53.21258,22.91782,106,83
45.98545,12.13572,637,83
46.24272,14.10752,1426,83
46.0853,11.94044,958,83
45.28469,25.19013,922,83
40.55627,15.78132,948,83
46.88321,12.84202,2031,83
46.42803,8.16424,1635,83
49.48386,22.65026,560,83
46.98846,10.13223,2459,83
46.17795,12.21307,874,83
47.25647,14.19374,2070,83
51.67343,6.27994,33,83
46.67271,8.90224,2667,83
46.53418,7.04203,1508,83
45.91079,13.91477,752,83
47.32393,10.07897,1998,83
44.75114,5.81711,1909,83
46.67631,7.26901,1453,83
46.14197,6.54369,1550,83
46.0862,8.24539,1287,83
45.07059,1.90015,328,83
40.77956,17.42343,279,83
